"80056","BANANA HEADS - PRESSED CANDY","TÊTES DE BANANES - BONBON COMPRIMÉ"
"80057","SKULLS AND BONES - PRESSED CANDY","""SKULLS AND BONES"" BONBON COMPRIMÉ"
"80058","ASSORTED SOUR SWEETS - PRESSED CANDY","""ASSORTED SOUR SWEETS."" BONBON COMPRIMÉ"
"80059","ASSORTED CRAZY HEARTS - PRESSED CANDY","COEURS ASSORTIS - BONBON COMPRIMÉ"
"80060","TANGY WILD STRAWBERRIES","FRAISES SAUVAGES ""TANGY"""
"80061","ASSORTED SCHOOL OF FISH","POISSONS ASSORTIS"
"80062","ALBANESE SOUR GUMMI POPPERS","POPPERS EN GELEE SURE ALBANESE"
"80063","SOUR BOBCATS","BOBCATS SÛRS"
"80065","CITRUS SLICES","TRANCHES DE PAMPLEMOUSSE"
"80066","BIG FOOT","BIG FOOT"
"80067","HOT LIPS","LÈVRES CHAUDES"
"80068","WINE GUMS - ASSORTED","GOMMES AU VIN ASSORTIES"
"80069","SOUR GRAPES","RAISINS SÛRS"
"80070","McCormicks MINI RED BERRIES","MINI BAIES ROUGES McCormicks"
"80071","SOUR BEARS","OURSONS SÛRS"
"80072","SOUR WORMS","VERS SÛRS"
"80073","GUMMI BEARS - JUMBO","OURSONS EN GELÉE - JUMBO"
"80074","SOUR JUJUBES","JUJUBES SÛRS"
"80075","SOUR BLUE BIG FOOT","BIG FOOT SÛR BLEU"
"80076","McCormicks CHERRY TWIST","TORSADE A LA CERISE McCormicks"
"80077","McCormicks BLUE WHALES","BALEINES BLEUES McCormicks"
"80078","MARSHMALLOW ORANGE SLICES","QUARTIER D'ORANGE A LA GUIMAUVE"
"80079","FUN FRUIT JUJUBES (AB Gums)","JUJUBES EN FOLIE (AB Gums)"
"80080","GREEN PINWHEEL MINTS","MENTHES SPIRALES VERTES"
"80081","GREEN STARLIGHT MINT","MENTHES  ÉCLAT D'ÉTOILES VERTES"
"80082","RED STARLIGHT MINT","MENTHES ÉCLAT D'ÉTOILES ROUGES"
"80083","SCOTCH MINTS","MENTHES ""SCOTCH"""
"80084","RED PINWHEEL MINTS","MENTHES SPIRALES ROUGES"
"80085","MINI SOUR BLUE RASPBERRIES","MINI FRAMBOISES BLEUES SÛRES"
"80086","MINI SOUR PEACHES","MINI PÊCHES SÛRES"
"80087","MINI SOUR CHERRIES","MINI CERISES SÛRES"
"80088","MINI SOUR WATERMELON","MINI MELONS D'EAU SÛRS"
"80089","GUMMY HOCKEY PLAYERS","JOUEURS DE HOCKEY EN GELÉE"
"80090","CANDY BLOX","BLOCS EN BONBONS"
"80091","TWIN GUMMY CHERRIES","CERISES JUMELLES EN GELÉE"
"80092","GUMMY STRAWBERRIES","FRAISES EN GELÉE"
"80093","NEON WORMS","VERS NEON"
"80094","CINNAMON HEARTS","COEURS À LA CANNELLE"
"80095","CHERRY SOURS","CERISES SÛRES"
"80096","CRY BABY TEARS","LARMES DE BÉBÉ"
"80098","RAINBOW NON PAREIL","NON PAREIL ARC-EN-CIEL"
"80099","COCOA GEMS","BOUTONS ARC-EN-CIEL"
"80100","CHOCOLATE TEENIES","BOUTONS AU CHOCOLAT TEENIES"
"80101","CHOCOLATE COOKIES CREAM FILLED-CRUSHED","BRISURE DE BISCUIT AVEC CRÈME"
"80103","OATMEAL COOKIE GEMS (NO PALM OIL)","GEMMES DE BISCUIT DE FAR. D'AVOINE(S.H.P)"
"80104","CHOCOLATE MICRO COOKIE GEMS","GEMMES MICRO DE BISCUIT DE CHOCOLAT"
"80105","OATMEAL COOKIE GEMS","GEMMES DE BISCUIT DE FARINE D'AVOINE"
"80107","LIGHT GRAHAM CRUMBLE TOPPING - Medium (NH Oils)","LIGHT GRAHAM CRUMBLE TOPPING - Medium (NH Oils)"
"80108","MILK CHOCOLATE ALMOND TOPPING","DÉCORETTE AMANDE CHOCOLAT AU LAIT"
"80109","M&M BITS AND PIECES","M&M EN MORCEAUX"
"80110","SMARTIES (NESTLE)","SMARTIES (NESTLE)"
"80112","REESE'S PEANUT BUTTER CUPS","TASSES DE BEURRE ARACHIDES REESE'S"
"80113","REESE'S PEANUT BUTTER SAUCE (4.5 LBS)","SAUCE DE BEURRE D'ARACHIDES REESE'S (4.5 LBS)"
"80114","MINI REESE'S PIECES HERSHEY","MINI REESE'S PIECES HERSHEY"
"80115","WHOPPERS PIECES","WHOPPERS EN MORCEAUX"
"80116","NESTLE CRUNCH PIECES","CROQUANT DE NESTLE CRUNCH"
"80117","TWIX PIECES (TOPPING)","TWIX EN MORCEAUX (GARNITURE)"
"80118","ORIGINAL NERDS","NERDS ORIGINAL"
"80119","''MINI'' M&M'S CHOCOLATE","''MINI'' M&M'S AU CHOCOLAT"
"80120","M&M'S MILK CHOCOLATE","M&M'S CHOCOLAT AU LAIT"
"80121","M&M'S PEANUTS","M&M'S ARACHIDES"
"80122","SKITTLES","SKITTLES"
"80123","MINI GOBLETS PEANUT BUTTER","MINI TASSE AUX BEURRE D'ARACHIDES"
"80124","KIT KAT CHOPPED","KIT KAT EN MORCEAUX"
"80125","FUN FAVORITE CHOCOLATES","AMUSEMENTS FAVORIS - CHOCOLAT"
"80126","WRAPPED PEANUT BUTTER GOBLETS","TASSE DE CHOCOLAT AU BEURRE D'ARACHIDE ENVELOPPES"
"80127","DARK CHOCOLATE RASPBERRY CUPS","TASSES DE FRAMBOISES AU CHOCOLAT NOIR"
"80128","HERSHEY'S OH HENRY! BITES","HERSHEY'S OH HENRY EN BOUCHEES"
"80129","BARRY CALLEBAUT PEANUT BUTTER CHIPS 4000CT","BRISURES DE BEURRE D'ARACHIDES 4000CT BARRY CALLEBAUT"
"80130","MINI PEANUT BUTTER HERSHEY'S CHIPS","PEPITES BEURRE D'ARACHIDES HERSHEY'S"
"80131","HERSHEY'S WHOPPERS","HERSHEY'S WHOPPERS"
"80132","TOFFEE/ALMOND CHOC. (HERSHEYS) - 1175CT","CHOCOLAT CARAMEL/AMANDE (HERSHEYS) - 1175CT"
"80133","ASSORT. CHOCOLATE HERSHEY'S-1292CT","CHOCOLAT ASSOR. HERSHEY'S-1292CT"
"80134","HERSHEY'S JOLLY RANCHER Assorted","HERSHEY'S BONBON JOLLY RANCHER Assorti"
"80135","HUGS® KISSES® BRAND CHOCOLATE®","KISSES® - HUGS®"
"80136","KISSES® BRAND CHOCOLATE- ORIGINAL","KISSES® - ORIGINAL"
"80137","KISSES® BRAND CHOCOLATE - CARAMEL","KISSES® - CARAMEL"
"80138","HERSHEYS YORK PEPPERMINT","HERSHEY YORK PEPPERMINT"
"80139","HERSHEY'S TWIZZLERS NIBS CHERRY","HERSHEY'S TWIZZLERS NIBS CERISE"
"80140","HERSHEY CHOCOLATE SYRUP (8 LBS)","SIROP DE CHOCOLAT HERSHEY (8 LBS)"
"80141","DOUBLE PRALINE - DOUBLE SORINETTE","DOUBLE PRALINE - SORINETTE DOUBLE"
"80142","GRAN MOUSSE LATTE/HAZELNUT - SORINI","GRAN MOUSSE LATTE/NOISETTE-SORINI"
"80144","BACIO CHOCOLATE-PERUGINA","CHOCOLAT BACIO- PERUGINA"
"80146","ALBANESE GUMMY ARMY GUYS *GREEN*","SOLDATS EN GELEE ALBANESE"
"80147","ALBANESE ASSORTED FRUIT GUMMI FISH","POISSONS ASSORTIS EN GELEE ALBANESE"
"80149","CANDY FACTORY FRUIT GUMMIES","CANDY FACTORY GUMMIES FRUIT"
"80150","BABY FUDGE","BEBÉ FUDGE"
"80155","ROCKETS","ROCKETS"
"80156","NECKLACE ROCKETS","COLLIER EN BONBON-ROCKETS"
"80158","BUTTERSCOTCH WRAPPED CANDIES","BONBONS ENVELOPPÉS AU BUTTERSCOTCH"
"80160","FLAT ITALIAN LOLLIPOPS","SUCETTES ITALIENNES PLATES"
"80161","DULCE DE LECHE- HARD CANDIES","BONBON DULCE DE LECHE"
"80162","HARD CANDY RED BERRY FLAVOR","BONBON AUX BAIS ROUGES"
"80168","BARLEY SUGAR CANDIES (ORIGINAL)-BBR","BONBONS SUCRE D'ORGE (ORIGINAL)-BBR"
"80169","HONEY CANDIES (WRAPPED)","BONBONS AU MIEL (ENVELOPPÉS)"
"80170","BARLEY SUGAR CANDIES (ASSORTED FLAVORS) - BBR","BONBONS SUCRE D'ORGE (SAV. ASSORTIES) - BBR"
"80171","PURE MAPLE LEAF SYRUP CANDIES","BONBONS EN FEUILLE D'ÉRABLE PUR"
"80172","PURE MAPLE SYRUP LEAF STICKS (144 UN)","FEUILLE SIROP D'ÉRABLE PUR EN BÂTONNETS (144 UN)"
"80173","PURE MAPLE SYRUP LEAF STICKS (1X36 UN)","FEUILLE SIROP D'ÉRABLE PUR EN BÂTONNETS(1X36 UN)"
"80180","WATERBRIDGE MINI ALLSORT NAT. COLORS & FLAVORS","WATERBRIDGE MINI RÉGLISSE ASST. COULEURS & SAVEURS NAT."
"80181","WATERBRIDGE WINE GUMS NAT. COLORS & FLAVORS","WATERBRIDGE GOMMES AU VIN ASS. COULEURS & SAVEURS NAT."
"80182","WATERBRIDGE JELLY BABIES NAT. COLORS & FLAVORS","WATERBRIDGE BEBES EN GELEE COULEURS & SAVEURS NAT."
"80183","WATERBRIDGE FRUIT PASTILLES NAT. COLORS & FLAVORS","WATERBRIDGE PASTILLES AUX FRUITS COULEURS & SAVEURS NAT."
"80190","ALBANESE GUMMI BEARS 12 FLAVORS","ALBANESE OURSONS EN GELÉE 12 SAVEURS"
"80191","ALBANESE MINI GUMMI WORMS 2''","ALBANESE MINI VERS EN GELÉE 2''"
"80201","N.S.A. ASSORTED FRUIT MIX CANDIES","BONBONS AUX FRUITS (ASSORTIS) S.S.A."
"80202","NO SUGAR ADDED MAPLE CANDIES","BONBONS À L'ÉRABLE SANS SUCRE AJOUTÉ"
"80203","N.S.A. BUTTERSCOTCH CANDIES","BONBONS AU BEURRE ÉCOSSAIS S.S.A."
"80204","N.S.A. SPEARMINT CANDIES","BONBONS À LA MENTHE VERTE S.S.A."
"80205","N.S.A. EUCALYPTUS CANDIES","BONBONS EUCALYPTUS S.S.A."
"80206","N.S.A. CINNAMON FLAVORED CANDIES","BONBONS À LA CANNELLE S.S.A."
"80207","N.S.A. CARAMEL CANDIES","BONBONS AU CARAMEL S.S..A."
"80208","N.S.A. PEPPERMINT CANDIES","BONBONS À LA MENTHE POIVRÉE S.S.A."
"80209","N.S.A. MENTHOL CANDIES","BONBONS AU MENTHOL S.S.A."
"80210","N.S.A. WINTERGREEN CANDIES","BONBONS AU THÉ DES BOIS S.S.A."
"80211","N.S.A. LICORICE CANDIES","BONBONS À LA RÉGLISSE NOIRE S.S.A."
"80212","N.S.A. CHERRY CANDIES","BONBONS AUX CERISES S.S.A."
"80220","BLUE CONFETTI","DRAGÉES BLEUES"
"80221","GREEN CONFETTI","DRAGÉES VERTES"
"80222","LAVENDER CONFETTI","DRAGÉES LAVANDES"
"80223","PINK CONFETTI","DRAGÉES ROSES"
"80224","RED CONFETTI","DRAGÉES ROUGES"
"80225","WHITE CONFETTI","DRAGÉES BLANCHES"
"80226","YELLOW CONFETTI","DRAGÉES JAUNES"
"80227","ASSORTED CONFETTI","DRAGÉES ASSORTIES"
"80230","CHOCOLATE AMORINI - BLUE","AMORINI CHOCOLAT BLEU"
"80231","CHOCOLATE AMORINI - PINK","AMORINI CHOCOLAT ROSE"
"80232","CHOCOLATE AMORINI - WHITE","AMORINI CHOCOLAT BLANC"
"80233","ASSORTED CHOCOLATE AMORINI","AMORINI AU CHOCOLAT (ASSORTIES)"
"80250","CANDY CANE GRIND","ÉCLATS DE CANNES DE BONBONS"
"80252","COTTON CANDY SPRINKLES","MORCEAUX DE BARBE A PAPA"
"80257","MINI ""LOLLIPOPS""","MINI ""LOLLIPOPS"""
"80270","CAPPUCINO CRUNCHIES","CROQUANTS AUX CAPPUCINO"
"80272","CREME BRULEE FLAKES","FLOCONS DE CRÈME BRULÉE"
"80280","DULCE DE LECHE CRUNCHIES","CROQUANTS DULCE DE LECHE"
"80281","MAPLE SYRUP CRUNCHIES","CROQUANTS SIROP D'ÉRABLE"
"80339","FINNISH SOFT BLACK LICORICE BITES","REGLISSES NOIRES DOUCES FINLANDAISE"
"80340","FINNISH STRAWBERRY LICORICE BITES","REGLISSES AU FRAISE FINLANDAISE"
"80341","TUM TUM MIX","TUM TUM MIX"
"80342","ROCKIES LICORICE","RÉGLISSES ""ROCKIES"""
"80345","DUTCH ASSORTED LICORICE LACES","RÉGLISSES HOLLANDAISE EN LACETS ASSORT."
"80346","DUTCH STRAWBERRY LICORICE LACES","RÉGLISSE HOLLANDAISE/LACETS AUX FRAISES"
"80347","LICORICE VW CARS BUG(GLUTEN-FREE)","RÉGLISSE AUTOMOBILE VW (SANG-GLUTEN)"
"80350","BLACK LICORICE JAWBREAKERS (MAGIC BALLS)","JAWBREAKERS REGLISSES NOIRS (MAGIC BALLS)"
"80351","PSYCHEDELIC JAW BREAKER 1''","PSYCHEDELIQUE JAW BREAKER 1''"
"80352","PUCKER POWER - PRESSED CANDY","PUCKER POWER ( BONBON COMPRIMÉ)"
"80353","BUBBLE GUM MAX MIX 22MM","GOMME MAX MIX 22MM"
"80354","BUBBLE GUM MAX MIX - 850CT","GOMME MAX MIX - 850CT"
"80355","BUBBLE MAX 14MM","GOMME BUBBLE MAX 14MM"
"80380","SPRINKLES GUM - 850CT","""SPRINKLES"" GOMMES - 850CT"
"80381","SHIVERS - GUM - 850CT","""SHIVERS"" GOMME - 850CT"
"80382","BUBBLE BRIGHTS - GUM  - 850CT","BUBBLE BRIGHTS - GOMME - 850CT"
"80383","SPINNING TOPS - GUM - 1600CT","""SPINNING TOPS"" GOMME - 1600CT"
"80384","GUMBALLS WITH NERDS - 850CT","GOMME BALOUNE AVEC ""NERDS"" - 850CT"
"80401","FRUITBEARS ALL NATURAL","FRUITBEARS - TOUT NATUREL"
"80402","FRUITBERRIES - ALL NATURAL","FRUITBERRIES - TOUT NATUREL"
"80440","FRUIT ASSORTED PISTONS","PISTONS DE FRUITS ASSORTIS"
"80450","SOUR STRAWBERRY BRICKS","BRIQUES À LA FRAISE SÛRES"
"80451","SOUR RASPBERRY BRICKS","BRIQUES À LA FRAMBOISE SÛRES"
"80452","SOUR WATERMELON BRICKS","BRIQUES AU MELON D'EAU SÛRES"
"80466","SOUR STRAWBERRY FILLED PENCILS(200 UN.)","CRAYONS REMPLIS DE FRAISES SÛRES (200 UN.)"
"80467","SOUR CHERRY FILLED PENCILS (200 UN.)","CRAYONS REMPLIS DE CERISES SÛRES (200 UN.)"
"80468","SOUR RASPBERRY FILLED PENCILS (200 UN.)","CRAYONS REMPLIS DE FRAMBOISES SÛRES (200 UN.)"
"80501","SOUR TWO COLOR MINI BONES","MINI OS AU DEUX COULEURS"
"80502","MINI SOUR WATERMELON SLICES","MINI TRANCHES DE MELON D'EAU SÛRES"
"80503","SOUR TWIST KIWIS","KIWIS SÛRS EN GELÉ"
"80504","CARAMEL GUMMY DROPS","GELEE AU CARAMEL"
"80505","MINI FIZZY DROPS","MINI FIZZY DROPS"
"80506","SOUR MINI TEETHS","MINI DENTS SÛRES"
"80509","MINI SOUR CHERRY COLA BOTTLES","MINI COLA CERISES SÛRES"
"80510","STAR GUMMY SUGAR TWISTS","ETOILES SPIRALES EN GELÉE"
"80515","JELLY TURTLES","TORTUES EN GELÉE"
"80531","GUMMY FROGS","GRENOUILLES EN GELÉE"
"80532","SOUR FRUIT TONGUES","LANGUES SURES"
"80533","SOUR DUMMIES","TETINES SURES"
"80534","GUMMY ASSORTED CROCODILES","CROCODILES EN GELÉE ASSORTIS"
"80535","GUMMY WILD STRAWBERRY CREAM","FRAISES CRÉMEUSES EN GELÉE"
"80536","GREEN APPLES","POMMES VERTES"
"80537","BANANA CHEWS","BANANES DOUCES"
"80538","DOUBLE SOUR CHERRIES","DOUBLE CERISES SURES"
"80539","FRIED EGGS","OEUFS FRITS"
"80540","JELLY CAPS","CASQUETTES EN GELÉE"
"80541","GUMMY COLA BOTTLES","BOUTEILLES DE COLA EN GELÉE"
"80542","SOFT HEARTS","COEURS TENDRES"
"80545","GUMMY HOT RED PEPPERS","PIMENTS EN GELÉE EPICÉ"
"80547","CREAMY CREME BRULEE","CRÈME BRULÉE CRÉMEUSE"
"80548","INTENSE COLA BOTTLES","COLA SAVEUR INTENSE"
"80550","LICORICE CATS","CHATS À LA RÉGLISSE"
"80561","MINI GUMMY HOT RED PEPPERS","MINI PIMENTS EN GELÉE EPICÉS"
"80563","MINI BANANA CHEWS","MINI BANANES DOUCES"
"80565","MINI GREEN APPLES","MINI POMMES VERTES"
"80567","MINI INTENSE COLA BOTTLES","MINI COLA SAVEUR INTENSE"
"80569","MINI ASSORTED FROGS","MINI GRENOUILLES ASSORTIS"
"80589","MAPLE LEAF JELLY GUMMIES","FEUILLES D’ÉRABLES EN GELÉE"
"80590","WILD BERRIES","BAIES SAUVAGES"
"80600","HARIBO GOLD-BEARS","L'OURS D'OR HARIBO"
"80601","HARIBO CENTIPEDES","MILLE-PATTES HARIBO"
"80602","HARIBO DINOSAURS","DINOSAURES HARIBO"
"80603","HARIBO HAPPY COLA","HAPPY COLA HARIBO"
"80604","HARIBO WHEELS STRAWBERRY","ROUE DE FRAISE HARIBO"
"80605","HARIBO LICORICE WHEELS","ROUE DE REGLISSE HARIBO"
"80606","HARIBO PINK GRAPFRUIT","PAMPLEMOUSSE ROSE HARIBO"
"80607","HARIBO GRAPEFRUIT","PAMPLEMOUSSE HARIBO"
"80608","HARIBO FRUIT SALAD","SALADE DE FRUIT HARIBO"
"80614","BLOOMIN DELICIOUS FLOWERS (PRESSED CANDIES)","BONBONS DE FLEURS COMPRIMES"
"80615","AWESOME BLOSSOMS GUMMIES","FLEURS EN GELÉE"
"80616","GUMMY MINI BUTTERFLIES","PAPILLONS EN GELÉE"
"85002","WRAPPED HALLOWEEN PURE CHOCOLATE DISKS","DISQUES AUX CHOCOLAT PUR D'HALLOWEEN"
"85005","PEANUT BUTTER CREAPY PEEPERS","YEUX TERRIFIANTS AU BEURRE D'ARACHIDES"
"85006","PUMPKIN PALS (HALF CHOCOLATE EGG)","COPAINS CITROUILLES CHOCOLAT AU LAIT"
"85007","PEANUT BUTTER PUMPKINS","CITROUILLES EN BEURRE D'ARACHIDES"
"85008","EYE SCREAM SANDWICHES","SANDWICHS YEUX A LA CREME"
"85009","CARAMEL APPLE CUPS","COUPES DE CARAMEL A LA POMME"
"85011","PUMPKIN MELO-CREAMS","CRÈME-MELO CITROUILLES"
"85012","TANGERINE CANDY CORN","BONBONS MAIS A LA TANGERINE"
"85015","PUMPKIN JUJUBES (ORANGE AND GRAPE)","JUJUBES CITROUILLES (ORANGE ET RAISINS)"
"85016","HALLOWEEN JELLY BEANS","FEVES EN GELEE D'HALLOWEEN"
"85018","HALLOWEEN GUMMY BEARS","OURSONS EN GELEE D'HALLOWEEN"
"85019","HALLOWEEN GUMMY WORMS","VERS EN GELEE D'HALLOWEEN"
"85021","DING BATS (PRESSED CANDY)","CHAUVE-SOURIS (BONBONS DURS)"
"85022","FALL GUMMI PUMPKINS","CITROUILLES D'AUTOMNE EN GELEE"
"85023","SPOOKTACULAR MIX","MÉLANGE FANTASMAGORISQUE"
"85024","HALLOWEEN DOUBLE CRISP SKULLS","HALLOWEEN TETE CROUSTILLANTE"
"85025","HALLOWEEN MONSTER CHOCLATE FLAVORED","HALLOWEEN MONSTER AU CHOCOLAT"
"85026","HALLOWEEN BUMPKINS CARAMEL","CITROULLES CARAMEL HALLOWEEN"
"85027","HALLOWEEN FANCY JELLY PUMPKINS","CITROUILLE EN GELEE FANCY HALLOWEEN"
"85033","CHOCOLATE MINTS","MENTHE CHOCOLAT"
"85034","CHRISTMAS FUDGE KRINGLES","PÈRE NOËL AU FUDGE"
"85035","CHRISTMAS CARAMEL KRINGLE","PÈRE NOËL AU CARAMEL"
"85037","CHRISTMAS CHOCOLATE BALLS","BOULE DE CHOCOLAT DE NOEL"
"85038","CRISPY CHOCOLATE SANTAS","CHOCO PERES NOEL CROUSTILLANTS"
"85039","ASSORTED CHOCOLATE SMILING SANTAS","CHOCO PERES NOEL SOURIANTS ASSORTIS"
"85046","BELLS FUDGE","CLOCHE AU FUDGE"
"85047","CANDY CANES CUPS","CHOCOLAT DE NOEL"
"85049","FANCY SATIN MIX","MÉLANGE DE SATIN FANTAISIE"
"85050","RIBBON CANDIES","BONBONS EN RUBAN"
"85051","MINI CANDY CANES","MINI CANNE DE BONBONS"
"85052","CHRISTMAS MINT BABY PILLOWS","MIN OREILLERS DE NOEL À LA MENTHE"
"85055","CHRISTMAS CHOCO-ROCKS","CHOCO-ROCHES DE NOEL"
"85057","RED CHOCOLATE WAFERS","PASTILLES DE CHOCOLAT ROUGE"
"85058","GREEN CHOCOLATE WAFERS","PASTILLES DE CHOCOLAT VERT"
"85059","CHRISTMAS CHOCOLATE PRETZELS (MINT)","BRETZEL DE NOEL AU CHOCOLAT (MENTHE)"
"85060","CHRISTMAS JUJUBES","JUJUBES DE NOEL"
"85061","SNOWMAN AND TREES GUMMY","BONHOMME DE NEIGE ET ARBRE DE NOEL EN GELÉE"
"85062","CHRISTMAS MELLOW-CREAMS","CRÈME-MELO DE NOEL"
"85063","COOKIES & CREAM","BISCUITS & CRÈMES"
"85064","PEPPERMINT BARK BELLS","CLOCHES AUX ÉCLATS DE MENTHE POIVRÉE"
"85065","COOKIE AND CREAM EGGS","OEUFS BISCUIT ET CRÈME"
"85066","FUDGE BUNNY BITES","LAPINS AU FUDGE"
"85067","PEANUT BUTTER BUNNIES","LAPINS BEURRE D'ARACHIDE"
"85068","EASTER TOONS CHOCOLATE","CARTOONS AU CHOCOLAT"
"85069","CHOCOLATE BUNNIES CRISP","LAPINS CROUSTILLANTS CHOCO"
"85070","MARSHMALLOW CREAM HALF EGGS","OEUFS EN GUIMAUVE CRÈME"
"85071","DAIRYGOODS CHOCOLATE EGGS","OEUFS AU CHOCOLAT DE PAQUE"
"85072","EASTER CHOCOLATE BUNNIES","LAPIN AU CHOCOLAT DE PAQUE"
"85073","MILK CHOCOLATE CARROTS","CAROTTES CHOCOLAT AU LAIT"
"85074","EASTER GUMMI ALBUNNIES","LAPIN DE PAQUES ASSORTI"
"85075","EASTER EGGSTRA SPECIAL GUMMIES","OEUFS DE PAQUES SPECIAL"
"85076","CARAMEL HALF EGGS","1/2 OEUFS AU CARAMEL"
"85077","GOLD FOILED CHOCOLATE FLAVOURED EGGS","OEUFS DORES AU CHOCOLAT"
"85078","SPECKLED EASTER JELLY BEANS","FÈVES EN GELÉE DE PAQUES"
"85081","FUDGE FILLED HEARTS","COEURS AU FUDGE"
"85082","EASTER MELLOW CREAMS","CRÈMES DOUCES DE PÂQUES"
"85083","EASTER JELLIES","GELÉE DE PÂQUES"
"85084","EASTER JUJUBES","JUJUBES DE PÂQUES"
"85085","COOKIES & CREAM HEARTS","COEURS BISCUIT ET CREME"
"85086","DOUBLE CHOCOLATE TRUFLLES - TWISTWRAP","DOUBLE CHOCOLAT AU TRUFFE - TWIST WRAP"
"85087","VALENTINE GUMMI HUGS & KISSES","BISOUS & CALINS  DE ST-VALETIN"
"85088","VALETINE SOUR GUMMI HEARTS","COEURS PASSION SURS ST-VALETIN"
"85089","VALENTINE LARGE MELO CREAM HEARTS","GRAND COEUR CREME-MELLO ST-VALENTIN"
"85090","JUJUBE HEARTS","JUJUBES EN COEUR"
"85091","VALENTINE JELLY HEARTS","COEUR EN GELÉE ST-VALENTIN"
"85092","VALENTINE JELLY BEANS","FEVES EN GELÉE ST-VALENTIN"
"85093","CHRISTMAS BELLS (CHOCOLATE FLAVOR)","CLOCHES DE NOËL AU CHOCOLAT"
"85094","SNOWMEN FUN CHOCOLATE","BONHOMME DE NEIGE AU CHOCOLAT"
"85095","CHRISTMAS BEARS","OURSON DE NOËL"
"85096","CHRISTMAS SNOWY WREATHS","COURONNES ENNEIGÉES DE NOËL"
"85097","VALENTINE MELLO CREAM MIX","MELANGE CREME MELLO ST-VALETIN"
"85098","VALENTINE BOUQUET","BOUQUET ST-VALENTIN"
"85106","CHOCOLATE HEART TOONS","COEURS CHOCO-TOONS"
"85107","DOUBLE HEART CRISPS","COEURS DOUBLE CROUSTILLANTS"
"85108","CHOCOLATE LUSCIOUS LIPS","CHOCOLAT LEVRES PULPEUSES"
"85109","CHOCOLATE PEANUT BUTTER HEARTS","COEUR CHOCO BEURRE D'ARACHIDE"
"85112","CHOCOLATE STRAWBERRY HEARTS","FRAISES CHOCOLATÉES"
"85113","CHOCOLATE CARAMEL HEARTS","COEURS CARAMEL-CHOCOLAT"
"85114","CHOCOLATE CONVERSATION HEARTS","COEURS MESSAGERS AU CHOCOLAT"
"90002","MINT CHIP MALT BALLS","BOULES DE MALTES (À LA MENTHE)"
"90003","MILK CHOCOLATE MALT BALLS","BOULES DE MALTES (CHOCOLAT AU LAIT)"
"90004","CHOC. PEANUT BUTTER MALTBALLS","BOULES DE MALTES CHOC./BEUR. ARACHIDES"
"90005","DARK CHOCOLATE MALT BALLS","BOULES DE MALTES CHOCOLAT NOIR"
"90020","DOUBLE CHOCOLATE BACON PRETZELS","BRETZEL ET BACON AU DOUBLE CHOCOLAT"
"90023","COOKIE & CREAM CARAMELS","BISCUIT ET CRÈME AU CARAMEL"
"90024","TIRAMISU CARAMELS","TIRAMISU AU CARAMEL"
"90031","CHOCOLATE JORDAN ALMONDS","CHOCOLAT AMANDE JORDAN"
"90034","RASPBERRY TRUFFLES","TRUFFE AUX  FRAMBOISES"
"90035","CHOCOLAT TRUFFLES","TRUFFE AU CHOCOLAT"
"90038","CHOCOLATE TUXEDO BEANS","CHOCO GRAIN DE CAFÉ TUXEDO"
"90039","HOUSE BLEND ESPRESSO CHOCOLATE","CHOCOLAT CAFÉ MÉLANGE MAISON"
"90052","PASTEL CHOCOLATE CHERRIES","CHOCOLAT CERISE EN PASTEL"
"90053","CHOCOLATE BERRYBLUES","BLEUET AU CHOCOLAT"
"90054","PASTEL CHOCOLATE APRICOTS","CHOCO ABRICOT EN PASTEL"
"90056","PASTEL CHOCOLATE CRANBERRIES","CANNEBERGE CHOCOLAT EN PASTEL"
"90057","COCONUT CURRY CASHEWS (NATURAL)","CAJOUS NOIX DE COCO ET CARRY  (NATUREL)"
"90058","MATCHA GREEN TEA ALMONDS (NATURAL)","AMANDES AU THE VERT MATCHA (NATUREL)"
"90061","WHITE CHOCOLATE GINGERBREAD","BISCUIT GINGEMBRE AU CHOC. BLANC"
"90062","PEPPERMINT BARK SHORTBREAD","BISCUIT À LA  MENTHE POIVRÉE"
"90063","LEMON BLUEBERRY SHORTBREAD","BISCUIT AU CITRON ET BLEUET"
"90064","STRAWBERRY SHORTBREAD CHOCOLATE","BISCUIT AU FRAISE ET CHOCOLAT"
"90071","DARK CHOCOLATE GINGER","GINGEMBRE AU CHOCOLAT NOIR"
"90072","TRIPLE CHOCOLATE TOFFEE","TOFFEE AUX TROIS CHOCOLATS"
"90075","DARK CHOCOLATE POMEGRANATES","GRENADES AU CHOCOLAT NOIR"
"90091","CHOCOLATE BLACKBERRIES","CHOCOLAT AU MÛRES"
"90092","DARK CHOCOLATE RASPBERRIES","CHOCOLAT NOIR AU FRAMBOISES"
"90140","CHOCOLATE FRUIT MEDLEY","MÉLANGE DE CHOCOLAT FANCY"
"90201","PUMPKIN CHEESECAKE CARAMELS","GÂTEAU AU FROMAGE ET CITROUILLE"
"90204","HALLOWEEN SELECT MIX","MÉLANGE SÉLECT HALLOWEEN"
"90205","HALLOWEEN LICORICE PASTELS","RÉGLISSE PASTEL HALLOWEEN"
"90207","PUMPKIN SPICE CARAMELS","CARAMELS À LA CITROUILLE ÉPICÉE"
"90301","CHRISTMAS NON PAREILS DROPS","NON PAREIL NOEL"
